total_points,avg_dev,std_dev,label,band_1_points,band_2_points,band_3_points,band_4_points,band_5_points,band_6_points,band_7_points,band_8_points,band_9_points,band_10_points,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10,dev_11,dev_12,dev_13,dev_14,dev_15,dev_16,dev_17,dev_18,dev_19,dev_20
99,3.15186e+07,3.03743e+07,0,3,4,6,8,4,11,12,13,16,22,6.4731e+06,4.98431e+06,4.58164e+06,4.34939e+06,2.32459e+07,2.0661e+07,5.77405e+06,4.01995e+06,2.11588e+07,2.06657e+07,1.95851e+06,1.54279e+06,3.44914e+07,7.05888e+07,1.03356e+08,7.5672e+07,3.97951e+07,6.75822e+07,9.64776e+07,7.69767e+07
97,4.97847e+07,4.41237e+07,0,3,2,6,4,9,6,12,10,12,33,1.03956e+08,7.79452e+07,3.56809e+07,6.69606e+07,5.39892e+07,8.58451e+07,6.98864e+07,7.36209e+06,5.38604e+07,1.02176e+08,6.83526e+07,1.06849e+07,1.64334e+08,7.78285e+06,1.11024e+08,1.72791e+08,3.16249e+07,1.26722e+08,1.11191e+08,9.19639e+06
113,3.2041e+07,2.91506e+07,0,4,6,7,9,11,12,14,14,13,23,2.29997e+07,2.07902e+07,1.00619e+07,1.50725e+07,4.5415e+06,2.33565e+07,158836,1.90089e+07,1.3266e+07,3.27766e+07,9.06159e+06,1.59873e+07,7.64769e+07,7.50339e+07,7.62097e+07,2.30258e+07,3.65934e+07,5.20633e+07,1.0613e+08,9.00247e+07
149,3.15642e+07,2.66077e+07,0,6,7,8,9,12,20,16,16,19,36,1.14262e+07,3.63116e+07,2.52602e+07,1.32748e+07,1.12791e+07,1.4926e+07,1.02274e+07,8.93504e+06,1.40353e+06,9.87671e+06,1.14395e+07,4.07461e+06,1.73234e+06,7.64865e+07,4.8378e+07,7.42138e+07,1.05575e+08,8.78115e+06,4.69263e+07,4.97988e+07
186,2.93822e+07,2.83082e+07,0,7,6,14,10,19,14,25,18,31,42,2.52058e+06,9.27602e+06,1.84576e+07,6.1228e+07,6.14787e+06,9.52878e+06,1.57917e+07,4.0418e+07,2.0401e+07,8.81267e+06,3.51177e+07,1.93463e+07,3.413e+07,2.17538e+06,8.27672e+06,5.00124e+06,1.88767e+07,1.66396e+07,2.40129e+07,6.18327e+06
227,3.16758e+07,3.02019e+07,0,9,12,10,18,21,20,24,31,33,49,3.08579e+07,3.84954e+07,9.12871e+06,1.88313e+07,2.26996e+07,1.96963e+07,7.88899e+06,1.41325e+07,1.73753e+07,2.45726e+07,1.02454e+07,3.35178e+07,7.56157e+06,806628,5.09811e+06,1.06986e+07,5.32143e+06,2.0059e+07,7.87054e+06,2.36909e+07
286,3.3779e+07,2.82504e+07,0,9,13,16,20,23,36,32,35,39,63,1.93242e+07,2.26501e+07,5.16904e+07,1.90629e+07,8.64075e+06,1.61094e+07,1.88189e+07,2.60869e+07,1.04603e+07,9.84012e+06,1.30256e+07,1.52596e+07,1.23916e+07,5.58856e+06,2.40848e+07,5.74635e+06,882481,2.40539e+07,1.36446e+07,1.50108e+07
51,2.11491e+07,2.12543e+07,0,2,1,3,6,3,3,10,5,5,13,3.5406e+07,1.58751e+07,782291,1.87098e+07,1.59127e+07,2.77988e+07,5.09014e+07,3.2259e+07,7.67098e+07,7.44606e+07,3.77482e+07,4.93612e+06,2.68647e+07,1.54388e+07,2.01933e+07,2.19782e+07,1.41881e+07,1.58864e+07,4.77223e+07,6.31301e+07
363,3.38022e+07,2.815e+07,0,15,14,24,22,35,30,46,39,58,80,6.57962e+07,9.19904e+06,1.38832e+07,2.50064e+07,2.5698e+07,2.89723e+07,4.67874e+06,1.37311e+07,1.96578e+07,2.05791e+07,1.28378e+07,2.05007e+06,1.118e+07,1.57478e+07,1.66936e+07,3.19306e+07,7.31205e+06,659201,1.99646e+07,3.23502e+06
66,1.965e+07,2.01184e+07,0,4,2,5,4,4,8,5,12,6,16,6.95691e+06,4.17936e+06,3.83059e+06,9.85221e+06,3.06926e+07,3.92589e+06,3.48005e+06,2.32579e+06,5.71896e+06,4.89642e+07,5.07064e+07,9.05312e+07,4.934e+07,1.92382e+07,1.43306e+07,4.91723e+07,2.27823e+06,2.27451e+07,2.90079e+07,4.46861e+06
489,3.00526e+07,2.71787e+07,0,16,21,28,35,41,46,52,60,74,116,2.43051e+07,1.49625e+07,2.98462e+06,1.38345e+07,1.67071e+07,1.9429e+07,5.6334e+07,4.69795e+06,77379.2,1.35217e+07,1.50214e+07,1.68207e+07,4.80188e+07,2.5074e+07,391078,2.19539e+06,1.28676e+07,1.37795e+07,1.49086e+07,2.3031e+07
71,2.32191e+07,2.47957e+07,0,4,2,5,4,8,8,7,12,6,15,5.98882e+06,9.39265e+06,4.31435e+06,2.25265e+07,2.91604e+07,1.06058e+07,2.29883e+06,9.67513e+06,1.83544e+07,6.56587e+07,6.68269e+07,4.45907e+07,3.22307e+07,6.43158e+07,8.24524e+07,5.0337e+07,4.59479e+06,3.04922e+07,1.5371e+07,3.85928e+07
583,2.31377e+07,1.89074e+07,0,23,25,31,38,56,51,58,81,75,145,9.69669e+06,7.27882e+06,1.11949e+07,1.63586e+07,1.58416e+07,1.44236e+07,6.10473e+06,7.42981e+06,9.34031e+06,1.3412e+07,1.32274e+07,3.65e+07,6.34741e+06,2.81371e+06,7.9534e+06,8.48563e+06,1.16512e+07,1.16515e+07,2.15664e+07,3.94333e+06
93,2.79922e+07,2.7044e+07,0,4,4,8,4,8,12,12,6,15,20,3.83085e+06,3.83762e+06,3.66774e+06,3.1897e+07,2.52684e+07,5.25169e+06,5.17244e+06,2.25002e+07,2.12986e+07,2.25957e+06,2.28727e+06,2.7873e+07,6.80129e+07,1.01808e+08,7.06303e+07,3.33617e+07,6.63259e+07,9.14665e+07,7.16831e+07,7.22895e+07
418,1.82164e+07,1.72607e+07,0,22,23,26,36,34,36,50,48,52,91,1.31103e+07,1.50364e+07,120713,3.80966e+06,1.02741e+07,1.04274e+07,2.26644e+07,7.47667e+06,1.4776e+06,3.83284e+06,8.74874e+06,8.85331e+06,1.34274e+07,3.25126e+06,1.88219e+06,3.53869e+06,7.39996e+06,7.47955e+06,9.48911e+06,2.17579e+06
115,2.89172e+07,2.58819e+07,0,4,5,7,8,10,12,14,15,16,24,4.0287e+07,6.09096e+06,1.18791e+07,1.47491e+07,5.15546e+06,1.48514e+07,3.28402e+07,5.21233e+06,1.7282e+06,6.96446e+06,1.34156e+07,7.51449e+07,7.05887e+07,7.18122e+07,4.86119e+07,5.20261e+07,6.53364e+07,1.09035e+08,8.15997e+06,3.72455e+07
140,2.74655e+07,2.33108e+07,0,9,6,9,10,11,14,14,16,18,33,3.43644e+07,7.70912e+06,1.23513e+07,2.12241e+07,6.23403e+06,8.34899e+06,1.45633e+07,1.10333e+06,2.38895e+07,6.45274e+06,3.12177e+07,2.08424e+07,2.94657e+07,1.20074e+07,9.39092e+06,116851,1.04936e+07,2.6184e+07,5.2755e+07,6.89457e+07
181,2.97649e+07,2.88496e+07,0,8,7,14,11,13,22,17,27,22,40,2.09285e+07,4.37633e+07,2.13689e+06,1.11863e+07,1.60649e+07,2.41372e+07,3.27515e+06,9.09377e+06,1.25087e+07,3.16599e+07,2.48393e+07,3.27799e+07,6.88836e+06,933383,8.65096e+06,1.34574e+07,7.2267e+06,1.50377e+07,5.92701e+06,1.75856e+07
235,3.15366e+07,3.14345e+07,0,8,12,16,12,22,25,28,30,25,57,3.14915e+07,1.77876e+06,2.01292e+07,2.19758e+07,1.73397e+07,4.04636e+06,1.49011e+07,1.65679e+07,4.38433e+07,4.51958e+06,5.44769e+06,3.91992e+06,2.22663e+06,2.48686e+07,8.15694e+06,6.5079e+06,2.9287e+07,4.553e+06,5.28672e+07,8.39903e+06
301,3.22674e+07,2.75383e+07,0,12,13,22,21,25,29,32,35,43,69,7.26795e+06,1.15114e+07,2.90385e+07,2.82105e+07,571838,8.96344e+06,2.15212e+07,2.13908e+07,2.81698e+07,4.29709e+06,8.28885e+06,1.70017e+07,1.71519e+07,3.34761e+07,1.4985e+07,4.47885e+07,3.67047e+07,2.50446e+06,2.63461e+06,1.88232e+07
48,1.6925e+07,1.81883e+07,0,4,2,2,3,3,8,4,5,5,12,1.62373e+07,3.89161e+06,2.55966e+07,54102.4,1.11219e+07,263805,5.01211e+07,5.29872e+07,5.86568e+07,4.49877e+07,1.89304e+07,1.1545e+07,5.3985e+06,2.58919e+07,4.98273e+07,3.77308e+07,5.67742e+06,1.29938e+07,1.42115e+07,6.67975e+06
392,3.4357e+07,2.97267e+07,0,16,16,24,31,28,42,36,53,60,86,6.45491e+07,5.40592e+06,8.61226e+06,2.34578e+07,2.31569e+07,5.76466e+07,2.87354e+07,2.11949e+06,1.17128e+07,1.99204e+07,2.00763e+07,3.58802e+07,1.29501e+07,5.39692e+06,1.14077e+07,1.66117e+07,1.69936e+07,2.12498e+07,6.83239e+06,2.66046e+07
64,1.92609e+07,1.69893e+07,0,3,2,5,3,8,4,5,11,6,17,1.0598e+07,354262,6.34972e+06,2.03841e+07,1.63483e+07,788400,2.39916e+07,3.86553e+07,5.36671e+07,4.76293e+07,6.1225e+07,2.4353e+07,1.08444e+07,3.38347e+07,3.85942e+06,2.13227e+07,3.89234e+07,8.13735e+06,2.43698e+07,4.14579e+07
509,3.13677e+07,2.96004e+07,0,17,21,28,35,43,58,55,61,67,124,2.66592e+07,1.30617e+07,5.68532e+06,1.52191e+07,1.96597e+07,2.13943e+07,4.46027e+07,5.96708e+06,2.07538e+06,1.35693e+07,1.71788e+07,1.82229e+07,4.38118e+07,2.9451e+07,498583,1.0124e+06,1.30172e+07,1.51127e+07,1.61102e+07,2.32536e+07
67,2.04943e+07,2.08348e+07,0,3,2,5,3,8,7,7,11,7,14,1.61496e+07,650669,9.44873e+06,2.80109e+07,2.77047e+07,940987,3.87087e+06,4.01344e+06,9.39359e+06,2.06293e+07,5.33222e+07,5.51045e+07,5.85708e+07,7.70901e+07,5.65136e+07,3.1249e+07,2.8691e+07,3.47641e+07,4.15077e+06,2.11957e+07
674,2.72108e+07,2.36917e+07,0,22,26,37,50,48,65,77,85,94,170,6.82358e+06,3.89077e+06,1.24797e+07,1.50215e+07,1.61763e+07,4.15226e+07,1.94155e+07,3.014e+06,4.7857e+06,1.13508e+07,1.35363e+07,1.43895e+07,2.66447e+07,1.3649e+07,795105,5.02081e+06,1.01545e+07,1.20781e+07,1.27114e+07,1.71171e+07
89,2.40055e+07,2.22622e+07,0,4,4,6,4,8,10,12,6,14,21,1.1982e+07,1.51977e+06,7.77081e+06,2.12912e+07,1.04872e+07,3.30147e+06,4.02464e+06,881543,8.49738e+06,2.76637e+06,3.60726e+07,5.43776e+07,8.89561e+07,1.95489e+07,3.86376e+07,7.34095e+07,6.59747e+07,6.26691e+07,5.97041e+07,1.33251e+07
658,1.44702e+07,1.39822e+07,0,26,32,37,49,61,71,76,80,85,141,5.27062e+06,5.31191e+06,8.76768e+06,1.14653e+07,1.25409e+07,3.22903e+07,6.84581e+06,888443,5.13116e+06,8.06937e+06,9.97088e+06,1.08841e+07,1.66924e+07,3.16158e+06,1.58672e+06,4.57133e+06,7.19842e+06,8.54217e+06,9.33608e+06,1.81319e+07
113,2.9099e+07,2.35942e+07,0,4,6,6,8,10,12,13,15,16,23,2.91872e+07,9.43015e+06,8.2296e+06,1.76962e+07,1.27594e+06,2.75215e+07,455587,1.1257e+07,5.10044e+06,4.06201e+07,1.91852e+07,1.10116e+07,1.82342e+07,1.01098e+07,1.61428e+07,6.47858e+07,6.62288e+07,6.86807e+07,472620,3.46422e+07
146,2.79728e+07,2.35106e+07,0,7,6,8,10,17,13,15,16,24,30,6.4782e+06,2.12514e+07,1.48766e+06,7.76929e+06,1.42948e+07,4.14537e+07,2.32156e+06,1.95289e+07,763106,7.83419e+06,1.00222e+07,2.9118e+07,1.46025e+07,4.28992e+07,4.07074e+06,2.35515e+06,3.85763e+06,1.39481e+07,2.7526e+06,2.69369e+07
173,2.98822e+07,2.73787e+07,0,9,6,14,10,12,21,16,27,19,39,3.72041e+06,1.59447e+07,2.74899e+07,4.43005e+06,1.09437e+07,1.92211e+07,3.33993e+07,7.1147e+06,4.50912e+07,1.80595e+07,5.40362e+07,1.42597e+07,1.11563e+07,5.8708e+06,3.01637e+07,2.30905e+07,2.69092e+07,1.12979e+07,4.68611e+06,30117.6
239,3.19191e+07,3.00379e+07,0,8,12,15,12,22,24,29,30,33,54,1.563e+07,2.30372e+06,2.18651e+07,2.02109e+07,6.45672e+06,1.7301e+06,1.63958e+07,1.47893e+07,2.63093e+06,1.66757e+06,1.30265e+07,6.13486e+07,3.93762e+07,1.04427e+07,3.70939e+06,1.91199e+06,3.70999e+07,3.87447e+07,3.57011e+07,2.66105e+07
314,3.37589e+07,2.73757e+07,0,13,15,18,21,25,28,40,40,41,73,1.76566e+07,2.50829e+07,4.16396e+07,1.53106e+07,1.23285e+07,1.48739e+07,1.99688e+07,2.43252e+07,7.74696e+06,1.038e+07,1.25098e+07,1.61204e+07,1.03723e+07,3.18005e+06,8.58144e+06,1.42493e+07,1.4147e+07,5.31949e+07,1.24451e+06,74673.5
39,3.29343e+07,3.03857e+07,0,3,2,2,2,3,4,4,4,4,11,1.20907e+07,1.79623e+06,2.19576e+07,2.20265e+06,9.49797e+06,7.99355e+07,8.80783e+07,8.66336e+07,6.91483e+06,1.06187e+08,2.06663e+06,2.49971e+06,4.26224e+07,9.06492e+07,3.92493e+06,6.77106e+07,3.83127e+07,6.23196e+07,8.32307e+07,3.18689e+07
417,3.47862e+07,3.11458e+07,0,15,20,21,32,38,33,49,56,59,94,2.05415e+07,1.95807e+07,1.97383e+07,2.62652e+07,1.10722e+07,7.61888e+06,1.65345e+07,1.55477e+07,2.07549e+07,3.55164e+06,2.3534e+06,1.4221e+07,1.25439e+07,1.67498e+07,4.24375e+07,4.2554e+07,1.46551e+06,2.45836e+06,1.35144e+07,1.1809e+07
49,2.19176e+07,2.2908e+07,0,4,2,2,2,4,8,4,4,6,13,9.09393e+06,6.3404e+06,1.5485e+07,1.13527e+07,6.91198e+06,6.11724e+07,6.44516e+07,6.30785e+07,6.006e+07,5.93257e+06,7.32268e+07,3.17624e+06,2.80556e+06,3.35374e+07,6.91115e+06,8.16406e+07,1.56735e+06,2.70579e+07,1.21559e+06,9.24568e+06
586,3.45071e+07,2.81206e+07,0,21,24,31,42,48,50,72,64,87,147,1.46575e+07,2.36588e+07,2.2192e+07,2.64092e+07,2.39962e+07,8.51694e+06,1.33929e+07,1.98475e+07,1.88599e+07,1.48173e+07,1.65646e+07,9.15998e+06,1.14225e+07,1.68472e+07,1.61293e+07,5.54331e+07,6.01104e+06,9.95708e+06,1.02287e+07,1.06585e+07
55,2.55558e+07,2.66877e+07,0,2,2,3,6,3,4,10,5,5,15,1.21969e+07,3.63051e+07,1.92575e+07,610765,2.30819e+06,1.33589e+07,4.36349e+07,5.39742e+07,5.09072e+07,9.95819e+07,8.8051e+07,5.54194e+07,1.16948e+07,2.42729e+07,1.44561e+07,2.26618e+07,7.9834e+07,3.06921e+07,1.23711e+07,1.99735e+06
10,1.05567e+07,9.97105e+06,0,2,0,2,0,0,2,0,2,0,2,2.55125e+07,2.50862e+07,7.42365e+06,1.79471e+07,1.53059e+07,384761,2.15416e+06,44286.7,1.15222e+06,0,0,0,0,0,0,0,0,0,0,0
914,2.97593e+07,2.71671e+07,0,30,36,46,62,74,89,93,116,127,241,2.99491e+06,9.99193e+06,1.92583e+07,1.95994e+07,2.11858e+07,2.89721e+07,1.19473e+07,395718,9.2136e+06,1.73691e+07,1.75017e+07,1.85049e+07,4.50503e+07,1.61125e+07,7.15205e+06,2.01485e+06,8.9692e+06,1.5552e+07,1.58475e+07,1.66239e+07
59,2.80527e+07,3.13567e+07,0,3,2,5,3,4,8,5,11,6,12,3.36161e+06,1.40494e+07,9.7849e+06,3.89998e+07,4.47096e+07,1.03717e+07,1.69958e+06,3.22143e+07,7.83827e+07,1.3918e+08,1.10196e+07,3.37454e+07,6.40297e+07,1.51551e+07,2.63313e+06,1.0571e+08,1.30524e+07,6.61726e+07,2.46385e+06,5.06244e+06
13,1.51639e+07,1.43497e+07,0,1,1,0,1,0,1,2,0,3,4,2.96583e+07,3.07217e+07,402187,4.18499e+07,2.9217e+07,8.02414e+06,144088,90069.3,2.03243e+06,5.0171e+06,2.45483e+07,1.02619e+07,0,0,0,0,0,0,0,0
1193,2.47821e+07,2.0832e+07,0,36,47,63,77,90,122,121,148,158,331,857002,5.18739e+06,1.33488e+07,1.36816e+07,1.87614e+07,1.65692e+07,2.0641e+07,1.43867e+07,347192,5.17225e+06,1.18484e+07,1.23625e+07,1.65698e+07,1.47387e+07,4.18162e+07,1.29822e+07,1.02215e+07,1.70229e+06,5.5306e+06,1.09522e+07
74,2.84015e+07,2.93871e+07,0,3,2,6,3,8,5,10,8,11,18,1.49568e+07,2.71037e+07,1.29502e+06,484965,3.30384e+06,7.59278e+06,1.51444e+07,3.82734e+07,9.70793e+07,9.02787e+07,858971,7.1469e+07,7.81129e+07,7.99682e+07,4.26279e+07,7.73738e+06,2.41286e+07,2.1142e+07,3.38477e+07,4.1848e+06
15,1.81447e+07,1.24481e+07,0,1,1,0,1,2,0,2,0,3,5,3.29901e+07,3.55344e+07,1.805e+06,2.93558e+07,3.84454e+07,746848,4.98996e+06,1.10035e+07,2.59185e+07,2.76346e+06,1.92941e+07,1.41636e+07,1.79582e+07,1.90573e+07,0,0,0,0,0,0
10,9.38312e+06,8.55629e+06,0,1,0,1,0,0,2,0,2,0,4,1.28849e+07,5.10957e+06,1.99529e+07,2.66199e+07,1.08699e+06,255507,1.96616e+06,1.05199e+07,6.05218e+06,0,0,0,0,0,0,0,0,0,0,0
99,3.21893e+07,2.75842e+07,0,4,5,6,8,5,10,12,14,15,20,2.23421e+07,3.48832e+07,6.09095e+06,1.62043e+07,4.6913e+06,7.74694e+06,2.76036e+07,1.85069e+07,1.1314e+07,914766,2.53531e+07,6.19804e+07,7.04949e+07,1.08055e+08,2.41369e+07,5.8007e+07,9.18356e+07,9.15356e+07,1.94958e+07,3.94559e+07
15,1.90148e+07,1.45658e+07,0,1,1,0,2,0,2,2,0,3,4,2.20177e+07,5.15734e+07,3.78993e+07,1.05598e+07,2.89594e+07,3.62874e+07,1.80888e+07,2.70082e+06,1.82714e+07,1.97459e+06,4.16346e+06,1.98859e+07,8.26927e+06,5.55602e+06,0,0,0,0,0,0
107,3.61053e+07,2.79181e+07,0,4,5,8,8,11,6,12,15,16,22,3.67835e+07,9.19894e+06,1.19823e+07,4.53434e+07,1.07112e+07,1.82693e+07,1.83276e+06,2.10946e+07,1.73034e+07,4.72905e+06,1.00109e+06,5.34303e+07,4.94515e+07,7.31046e+07,1.28254e+08,6.07383e+07,5.55936e+07,7.49772e+07,1.12138e+08,4.15407e+06
15,1.70892e+07,1.44083e+07,0,1,1,0,2,0,2,2,0,3,4,2.04444e+06,4.02361e+07,3.76941e+07,1.88553e+07,3.44601e+07,4.18529e+07,1.25346e+07,4.529e+06,1.04842e+07,1.65751e+06,4.96023e+06,1.46488e+07,9.86846e+06,5.42251e+06,0,0,0,0,0,0
137,3.69296e+07,2.98435e+07,0,7,6,8,10,11,13,14,22,20,26,1.84487e+07,7.54155e+06,2.13562e+07,8.53533e+06,8.83029e+06,1.48206e+07,2.23297e+07,1.81325e+07,2.11533e+07,286848,2.7595e+06,3.23876e+06,5.56581e+06,2.7036e+07,1.32837e+07,2.16242e+07,8.66875e+07,8.37704e+07,8.71362e+07,5.28481e+07
23,2.91548e+07,3.33538e+07,0,1,1,1,2,3,3,3,3,3,3,27501.3,3.25729e+07,814336,4.14182e+07,6.65752e+07,7.50165e+07,1.17484e+08,1.4968e+07,6.55862e+07,1.21257e+06,6.56273e+06,2.06782e+07,7.5548e+07,6.14211e+07,4.44906e+07,254341,1.7998e+06,3.7526e+06,206160,1.56791e+06
17,1.74413e+07,1.6109e+07,0,1,1,1,0,2,2,0,3,3,4,1.81911e+06,1.02407e+07,3.97954e+07,4.02693e+07,2.51544e+07,3.83563e+07,4.76933e+07,3.09721e+07,240872,2.35265e+06,7.45715e+06,1.56806e+06,5.91171e+06,1.10915e+07,1.08989e+07,5.23981e+06,0,0,0,0
165,3.30118e+07,2.7905e+07,0,7,8,8,16,12,14,24,18,24,34,2.39967e+07,2.10649e+07,2.38164e+07,1.03924e+07,1.71839e+07,1.55072e+07,9.20525e+06,4.76998e+06,7.58974e+06,1.02471e+06,1.14885e+07,1.34192e+07,4.60056e+07,3.11717e+06,1.27016e+07,3.69623e+07,2.8934e+07,2.90114e+06,3.61797e+07,1.60281e+07
27,2.84719e+07,3.04813e+07,0,1,2,2,2,2,2,4,4,4,4,1.47588e+07,2.10076e+07,1.65658e+07,6.87004e+06,6.77965e+06,8.13564e+07,8.36739e+07,8.36903e+07,5.84246e+06,4.85133e+06,599637,7.56582e+07,8.94652e+07,7.85008e+07,1.59589e+06,1.95085e+07,2.73216e+07,959637,2.97095e+07,7.15819e+06
17,1.81614e+07,1.70258e+07,0,1,1,1,0,2,2,0,3,3,4,4.21183e+06,1.59688e+07,4.20002e+07,4.25276e+07,1.2117e+07,3.94424e+07,4.70968e+07,4.19624e+07,339309,1.6559e+06,9.03838e+06,1.74379e+06,5.15409e+06,1.23233e+07,9.74009e+06,5.25975e+06,0,0,0,0
216,3.11698e+07,3.1044e+07,0,9,11,9,17,21,16,27,30,27,49,3.53707e+07,3.36674e+07,2.91493e+06,2.07673e+07,2.55412e+07,1.40736e+07,6.28579e+06,1.53124e+07,1.88123e+07,7.0749e+06,5.46216e+07,5.43507e+06,1.20041e+06,2.14879e+07,1.03387e+07,7.43814e+06,3.34196e+07,8.04235e+06,3.21978e+07,5.33713e+06
37,3.37846e+07,2.95289e+07,0,2,1,2,2,3,3,5,5,5,9,3.11037e+07,2.0666e+07,5.808e+07,5.74482e+07,1.1733e+08,1.42672e+07,1.26387e+07,2.78855e+06,1.08149e+08,6.9533e+06,6.83477e+07,1.09482e+06,3.44556e+06,4.52943e+07,9.1819e+07,8.13693e+07,6.45084e+06,4.4502e+07,5.73731e+06,1.32877e+07
18,2.1412e+07,1.56607e+07,0,1,2,0,2,0,2,2,0,3,6,5.58533e+06,3.79742e+07,4.8374e+07,4.45981e+07,6.97984e+06,3.74767e+07,4.17924e+07,3.40233e+07,1.23676e+06,1.91522e+07,2.55324e+06,3.90306e+06,1.92772e+07,6.69678e+06,1.85907e+07,2.02528e+07,1.55366e+07,0,0,0
297,3.30221e+07,3.03242e+07,0,11,14,16,24,28,29,31,36,39,69,19173.8,876016,2.95707e+07,2.4224e+07,5.14466e+06,1.02775e+06,2.17722e+07,1.83331e+07,5.15697e+07,4.97382e+07,8.55941e+06,5.07769e+06,1.89188e+07,1.67106e+07,8.30977e+06,3.33298e+07,7.88978e+06,5.2408e+07,4.24798e+07,3.22586e+06
39,4.02966e+07,3.09165e+07,0,3,2,2,2,3,3,4,4,8,8,3.7472e+07,2.17608e+07,7.47121e+07,1.17164e+07,3.37565e+07,7.72134e+07,1.21533e+08,8.83111e+06,1.15701e+07,2.47343e+06,9.8872e+07,3.87402e+06,6.67311e+07,1.0436e+08,9.51721e+07,6.09358e+07,5.56854e+07,6.72169e+06,2.07619e+07,3.79696e+07
21,70.6543,56.7826,1,1,1,2,2,2,0,3,3,3,4,101.192,50.6873,54.3759,147.608,115.725,70.3194,126.523,21.4154,27.5301,0.582082,5.97424,15.8503,135.838,123.38,107.606,1.22825,5.32448,15.0072,189.574,97.3446
19,2.27333e+07,1.67138e+07,0,1,1,1,0,2,3,0,3,3,5,4.48955e+07,7.00797e+06,4.53373e+07,798885,2.17015e+07,4.6719e+07,4.55175e+07,2.38962e+07,1.2117e+07,170835,2.95032e+06,4.03226e+06,3.75885e+07,6.70867e+06,2.7722e+07,2.9513e+07,3.77702e+07,1.47524e+07,0,0
386,3.2105e+07,2.78703e+07,0,13,15,25,24,34,42,35,53,55,90,9.40693e+06,1.8109e+07,2.2752e+07,1.72483e+07,8.50166e+06,8.58248e+06,1.57538e+07,1.79505e+07,1.07722e+07,2.48574e+06,7.7906e+06,1.27943e+07,1.46231e+07,3.87688e+07,5.54076e+06,140681,7.97988e+06,1.12316e+07,1.28364e+07,4.22628e+07
40,2.36001e+07,2.88655e+07,0,2,2,3,3,3,3,4,5,5,10,1.46673e+07,3.08879e+07,1.99528e+07,69120,5.10807e+07,3.90563e+07,1.09058e+08,5.45923e+07,4.8202e+07,5.33247e+07,3.1693e+07,1.53728e+07,8.3889e+06,4.73757e+07,7.60344e+07,8.02426e+07,9.96154e+07,4.11421e+07,4.8497e+06,1.15269e+06
24,81.2949,51.4383,1,2,2,2,2,0,2,2,4,4,4,85.1246,94.759,111.492,35.909,58.3353,30.344,97.6719,124.105,122.732,1.49378,7.32048,0.676605,63.4274,82.8336,146.67,208.546,115.752,127.872,7.82916,111.391
19,2.31428e+07,1.68516e+07,0,2,2,0,2,2,0,2,0,4,5,4.28816e+07,4.36715e+07,5.15997e+07,6.71681e+06,9.73606e+06,1.62687e+06,3.82769e+07,4.32782e+07,4.09204e+07,28520,1.85471e+07,2.31252e+07,1.17442e+06,2.01643e+07,8.3265e+06,1.70143e+07,3.73641e+07,1.21186e+07,0,0
10,30.2128,27.39,1,2,0,2,0,0,2,0,2,0,2,6.67893,28.1298,17.1939,9.49318,7.22854,1.49648,75.2894,59.1106,67.2944,0,0,0,0,0,0,0,0,0,0,0
515,3.01528e+07,2.69505e+07,0,18,21,28,41,42,48,54,60,78,125,1.23136e+07,1.21529e+06,1.76647e+07,1.56995e+07,2.16461e+07,5.80629e+07,3.75462e+06,1.55711e+06,1.53124e+07,1.40892e+07,1.85427e+07,4.72739e+07,3.64126e+07,29002.4,3.97034e+06,1.39425e+07,1.32041e+07,1.65295e+07,2.6257e+07,2.01561e+07
41,2.63425e+07,2.99874e+07,0,2,3,3,3,3,3,4,5,5,10,2.18314e+07,2.10422e+07,2.85165e+07,2.16056e+07,5.03236e+07,6.47575e+07,4.44904e+07,1.04431e+08,6.52104e+07,5.2811e+07,4.61716e+07,3.30588e+07,1.73749e+07,9.71842e+06,5.18503e+07,8.32208e+07,8.63288e+07,1.01955e+08,5.22552e+07,5.45388e+06
23,73.6017,75.0802,1,1,1,2,3,1,2,3,3,3,4,123.181,36.0451,252.836,48.95,150.644,118.739,12.8528,61.2665,0.654439,7.54569,18.6346,0.63442,6.94312,9.81015,165.69,148.689,139.402,1.26711,6.39205,13.2595
10,45.0845,28.8676,1,1,0,1,0,1,2,0,2,0,3,46.0838,35.1084,77.5167,1.87592,13.558,95.2415,49.7306,21.6056,65.0399,0,0,0,0,0,0,0,0,0,0,0
752,2.5957e+07,2.37047e+07,0,25,34,42,45,59,71,81,101,104,190,1.67702e+07,260920,9.33037e+06,1.4681e+07,1.87184e+07,1.88922e+07,3.38399e+07,1.08773e+07,3.3332e+06,8.48108e+06,1.2811e+07,1.59646e+07,1.6207e+07,5.36542e+07,2.33802e+07,5.755e+06,5.22887e+06,8.4775e+06,1.19578e+07,1.43761e+07
55,3.23585e+07,3.39505e+07,0,2,2,3,6,3,4,10,5,5,15,2.02125e+07,2.54569e+07,2.77862e+07,271315,7.90097e+07,1.91302e+07,1.23584e+08,7.7427e+07,5.71349e+07,5.64022e+07,7.66211e+07,2.10823e+07,3.77943e+07,3.12836e+07,1.64245e+07,7.54031e+06,1.02868e+08,8.68195e+07,9.49506e+07,7.89545e+07
